SENTENCE,TAG,NER
Czy Toyota avensis spełnia normę emisji euro 6,norma_emisji_spalin,O O B-MODEL O O O O O 
Czy Toyota ch-r spełnia normę emisji euro 6,norma_emisji_spalin,O O B-MODEL O O O O O 
Czy Toyota highlander spełnia normę emisji euro 6,norma_emisji_spalin,O O B-MODEL O O O O O 
Czy Toyota sequoia spełnia normę emisji euro 6,norma_emisji_spalin,O O B-MODEL O O O O O 
Ile dwutlenku węgla emituje Toyota yaris,norma_emisji_spalin,O O O O O B-MODEL 
Ile dwutlenku węgla emituje Toyota auris,norma_emisji_spalin,O O O O O B-MODEL 
Ile dwutlenku węgla emituje Toyota prius,norma_emisji_spalin,O O O O O B-MODEL 
Ile dwutlenku węgla emituje Toyota aygo,norma_emisji_spalin,O O O O O B-MODEL 
Ile dwutlenku węgla emituje Toyota camry,norma_emisji_spalin,O O O O O B-MODEL 
Ile dwutlenku węgla emituje Toyota corolla,norma_emisji_spalin,O O O O O B-MODEL 
Ile dwutlenku węgla emituje Toyota avensis,norma_emisji_spalin,O O O O O B-MODEL 
Ile dwutlenku węgla emituje Toyota ch-r,norma_emisji_spalin,O O O O O B-MODEL 
Ile dwutlenku węgla emituje Toyota highlander,norma_emisji_spalin,O O O O O B-MODEL 
Ile dwutlenku węgla emituje Toyota sequoia,norma_emisji_spalin,O O O O O B-MODEL 
Którą normę emisji spełnia Toyota yaris,norma_emisji_spalin,O O O O O B-MODEL 
Którą normę emisji spełnia Toyota auris,norma_emisji_spalin,O O O O O B-MODEL 
Którą normę emisji spełnia Toyota prius,norma_emisji_spalin,O O O O O B-MODEL 
Którą normę emisji spełnia Toyota aygo,norma_emisji_spalin,O O O O O B-MODEL 
Którą normę emisji spełnia Toyota camry,norma_emisji_spalin,O O O O O B-MODEL 
Którą normę emisji spełnia Toyota corolla,norma_emisji_spalin,O O O O O B-MODEL 
Którą normę emisji spełnia Toyota avensis,norma_emisji_spalin,O O O O O B-MODEL 
Którą normę emisji spełnia Toyota ch-r,norma_emisji_spalin,O O O O O B-MODEL 
Którą normę emisji spełnia Toyota highlander,norma_emisji_spalin,O O O O O B-MODEL 
Którą normę emisji spełnia Toyota sequoia,norma_emisji_spalin,O O O O O B-MODEL 
ILe wynosi emisja spalin w Toyocie yaris,norma_emisji_spalin,O O O O O O B-MODEL 
ILe wynosi emisja spalin w Toyocie auris,norma_emisji_spalin,O O O O O O B-MODEL 
ILe wynosi emisja spalin w Toyocie prius,norma_emisji_spalin,O O O O O O B-MODEL 
ILe wynosi emisja spalin w Toyocie aygo,norma_emisji_spalin,O O O O O O B-MODEL 
ILe wynosi emisja spalin w Toyocie camry,norma_emisji_spalin,O O O O O O B-MODEL 
ILe wynosi emisja spalin w Toyocie corolla,norma_emisji_spalin,O O O O O O B-MODEL 
ILe wynosi emisja spalin w Toyocie avensis,norma_emisji_spalin,O O O O O O B-MODEL 
ILe wynosi emisja spalin w Toyocie ch-r,norma_emisji_spalin,O O O O O O B-MODEL 
ILe wynosi emisja spalin w Toyocie highlander,norma_emisji_spalin,O O O O O O B-MODEL 
ILe wynosi emisja spalin w Toyocie sequoia,norma_emisji_spalin,O O O O O O B-MODEL 
norma emisji spalin,norma_emisji_spalin,O O O 
Jaką normę emisji spalin spełnia,norma_emisji_spalin,O O O O O 
A jaką normę emisji spalin spełnia samochód,norma_emisji_spalin,O O O O O O O 
Jaką normę emisji spełnia samochód,norma_emisji_spalin,O O O O O 
norma emisji,norma_emisji_spalin,O O 
czy spełnia normę emisji spalin euro 6,norma_emisji_spalin,O O O O O O O 
czy samochód spełnia normę emisji euro 6,norma_emisji_spalin,O O O O O O O 
Ile wynosi norma emisji spalin w tym aucie,norma_emisji_spalin,O O O O O O O O 
ile wynosi norma emisji spalin w tym samochodzie,norma_emisji_spalin,O O O O O O O O 
ile dwutlenku węgla emituje samochód,norma_emisji_spalin,O O O O O 
Ile dwutlenku węgla emituje to auto,norma_emisji_spalin,O O O O O O 
ile dwutlenku węgla emituje ten samochód,norma_emisji_spalin,O O O O O O 
ile dwutlenku węgla wydziela to auto,norma_emisji_spalin,O O O O O O 
Ile dwutlenku węgla wydziela ten samochód,norma_emisji_spalin,O O O O O O 
jaka jest emisja spalin,norma_emisji_spalin,O O O O 
ile wynosi emisja spalin,norma_emisji_spalin,O O O O 
którą normę emisji spełnia samochód,norma_emisji_spalin,O O O O O 
jaką normę emisji spełnia to auto,norma_emisji_spalin,O O O O O O 
jaką normę emisji spełnia ten samochód,norma_emisji_spalin,O O O O O O 
którą normę emisji spełnia to auto,norma_emisji_spalin,O O O O O O 
A czy samochód spełnia normę euro 6,norma_emisji_spalin,O O O O O O O 
Czy samochód spełnia normę euro 6,norma_emisji_spalin,O O O O O O 
Toyota yaris liczba miejsc,miejsca_siedzące,O B-MODEL O O 
Toyota auris liczba miejsc,miejsca_siedzące,O B-MODEL O O 
Toyota prius liczba miejsc,miejsca_siedzące,O B-MODEL O O 
Toyota aygo liczba miejsc,miejsca_siedzące,O B-MODEL O O 
Toyota camry liczba miejsc,miejsca_siedzące,O B-MODEL O O 
Toyota corolla liczba miejsc,miejsca_siedzące,O B-MODEL O O 
Toyota avensis liczba miejsc,miejsca_siedzące,O B-MODEL O O 
Toyota ch-r liczba miejsc,miejsca_siedzące,O B-MODEL O O 
Toyota highlander liczba miejsc,miejsca_siedzące,O B-MODEL O O 
Toyota sequoia liczba miejsc,miejsca_siedzące,O B-MODEL O O 
Liczba miejsc w Toyocie yaris,miejsca_siedzące,O O O O B-MODEL 
Liczba miejsc w Toyocie auris,miejsca_siedzące,O O O O B-MODEL 
Liczba miejsc w Toyocie prius,miejsca_siedzące,O O O O B-MODEL 
Liczba miejsc w Toyocie aygo,miejsca_siedzące,O O O O B-MODEL 
Liczba miejsc w Toyocie camry,miejsca_siedzące,O O O O B-MODEL 
Liczba miejsc w Toyocie corolla,miejsca_siedzące,O O O O B-MODEL 
Liczba miejsc w Toyocie avensis,miejsca_siedzące,O O O O B-MODEL 
Liczba miejsc w Toyocie ch-r,miejsca_siedzące,O O O O B-MODEL 
Liczba miejsc w Toyocie highlander,miejsca_siedzące,O O O O B-MODEL 
Liczba miejsc w Toyocie sequoia,miejsca_siedzące,O O O O B-MODEL 
Liczba miejsc siedzących w Toyocie yaris,miejsca_siedzące,O O O O O B-MODEL 
Liczba miejsc siedzących w Toyocie auris,miejsca_siedzące,O O O O O B-MODEL 
Liczba miejsc siedzących w Toyocie prius,miejsca_siedzące,O O O O O B-MODEL 
Liczba miejsc siedzących w Toyocie aygo,miejsca_siedzące,O O O O O B-MODEL 
Liczba miejsc siedzących w Toyocie camry,miejsca_siedzące,O O O O O B-MODEL 
Liczba miejsc siedzących w Toyocie corolla,miejsca_siedzące,O O O O O B-MODEL 
Liczba miejsc siedzących w Toyocie avensis,miejsca_siedzące,O O O O O B-MODEL 
Liczba miejsc siedzących w Toyocie ch-r,miejsca_siedzące,O O O O O B-MODEL 
Liczba miejsc siedzących w Toyocie highlander,miejsca_siedzące,O O O O O B-MODEL 
Liczba miejsc siedzących w Toyocie sequoia,miejsca_siedzące,O O O O O B-MODEL 
Ilość miejsc siedzących w Toyocie yaris,miejsca_siedzące,O O O O O B-MODEL 
Ilość miejsc siedzących w Toyocie auris,miejsca_siedzące,O O O O O B-MODEL 
Ilość miejsc siedzących w Toyocie prius,miejsca_siedzące,O O O O O B-MODEL 
Ilość miejsc siedzących w Toyocie aygo,miejsca_siedzące,O O O O O B-MODEL 
Ilość miejsc siedzących w Toyocie camry,miejsca_siedzące,O O O O O B-MODEL 
Ilość miejsc siedzących w Toyocie corolla,miejsca_siedzące,O O O O O B-MODEL 
Ilość miejsc siedzących w Toyocie avensis,miejsca_siedzące,O O O O O B-MODEL 
Ilość miejsc siedzących w Toyocie ch-r,miejsca_siedzące,O O O O O B-MODEL 
Ilość miejsc siedzących w Toyocie highlander,miejsca_siedzące,O O O O O B-MODEL 
Ilość miejsc siedzących w Toyocie sequoia,miejsca_siedzące,O O O O O B-MODEL 
Ile jest miejsc siedzących w Toyocie yaris,miejsca_siedzące,O O O O O O B-MODEL 
Ile jest miejsc siedzących w Toyocie auris,miejsca_siedzące,O O O O O O B-MODEL 
Ile jest miejsc siedzących w Toyocie prius,miejsca_siedzące,O O O O O O B-MODEL 
Ile jest miejsc siedzących w Toyocie aygo,miejsca_siedzące,O O O O O O B-MODEL 
Ile jest miejsc siedzących w Toyocie camry,miejsca_siedzące,O O O O O O B-MODEL 
Ile jest miejsc siedzących w Toyocie corolla,miejsca_siedzące,O O O O O O B-MODEL 
Ile jest miejsc siedzących w Toyocie avensis,miejsca_siedzące,O O O O O O B-MODEL 
Ile jest miejsc siedzących w Toyocie ch-r,miejsca_siedzące,O O O O O O B-MODEL 
Ile jest miejsc siedzących w Toyocie highlander,miejsca_siedzące,O O O O O O B-MODEL 
Ile jest miejsc siedzących w Toyocie sequoia,miejsca_siedzące,O O O O O O B-MODEL 
Ile siedzeń ma Toyota yaris,miejsca_siedzące,O O O O B-MODEL 
Ile siedzeń ma Toyota auris,miejsca_siedzące,O O O O B-MODEL 
Ile siedzeń ma Toyota prius,miejsca_siedzące,O O O O B-MODEL 
Ile siedzeń ma Toyota aygo,miejsca_siedzące,O O O O B-MODEL 
Ile siedzeń ma Toyota camry,miejsca_siedzące,O O O O B-MODEL 
Ile siedzeń ma Toyota corolla,miejsca_siedzące,O O O O B-MODEL 
Ile siedzeń ma Toyota avensis,miejsca_siedzące,O O O O B-MODEL 
Ile siedzeń ma Toyota ch-r,miejsca_siedzące,O O O O B-MODEL 
Ile siedzeń ma Toyota highlander,miejsca_siedzące,O O O O B-MODEL 
Ile siedzeń ma Toyota sequoia,miejsca_siedzące,O O O O B-MODEL 
Ilu miejscowy jest yaris,miejsca_siedzące,O O O B-MODEL 
Ilu miejscowy jest auris,miejsca_siedzące,O O O B-MODEL 
Ilu miejscowy jest prius,miejsca_siedzące,O O O B-MODEL 
Ilu miejscowy jest aygo,miejsca_siedzące,O O O B-MODEL 
Ilu miejscowy jest camry,miejsca_siedzące,O O O B-MODEL 
Ilu miejscowy jest corolla,miejsca_siedzące,O O O B-MODEL 
Ilu miejscowy jest avensis,miejsca_siedzące,O O O B-MODEL 
Ilu miejscowy jest ch-r,miejsca_siedzące,O O O B-MODEL 
Ilu miejscowy jest highlander,miejsca_siedzące,O O O B-MODEL 
Ilu miejscowy jest sequoia,miejsca_siedzące,O O O B-MODEL 
Toyota yaris ilość miejsc,miejsca_siedzące,O B-MODEL O O 
Toyota auris ilość miejsc,miejsca_siedzące,O B-MODEL O O 
Toyota prius ilość miejsc,miejsca_siedzące,O B-MODEL O O 
Toyota aygo ilość miejsc,miejsca_siedzące,O B-MODEL O O 
Toyota camry ilość miejsc,miejsca_siedzące,O B-MODEL O O 
Toyota corolla ilość miejsc,miejsca_siedzące,O B-MODEL O O 
Toyota avensis ilość miejsc,miejsca_siedzące,O B-MODEL O O 
Toyota ch-r ilość miejsc,miejsca_siedzące,O B-MODEL O O 
Toyota highlander ilość miejsc,miejsca_siedzące,O B-MODEL O O 
Toyota sequoia ilość miejsc,miejsca_siedzące,O B-MODEL O O 
Jaka jest liczba miejsc siedzących w Toyocie yaris,miejsca_siedzące,O O O O O O O B-MODEL 
Jaka jest liczba miejsc siedzących w Toyocie auris,miejsca_siedzące,O O O O O O O B-MODEL 
Jaka jest liczba miejsc siedzących w Toyocie prius,miejsca_siedzące,O O O O O O O B-MODEL 
Jaka jest liczba miejsc siedzących w Toyocie aygo,miejsca_siedzące,O O O O O O O B-MODEL 
Jaka jest liczba miejsc siedzących w Toyocie camry,miejsca_siedzące,O O O O O O O B-MODEL 
Jaka jest liczba miejsc siedzących w Toyocie corolla,miejsca_siedzące,O O O O O O O B-MODEL 
Jaka jest liczba miejsc siedzących w Toyocie avensis,miejsca_siedzące,O O O O O O O B-MODEL 
Jaka jest liczba miejsc siedzących w Toyocie ch-r,miejsca_siedzące,O O O O O O O B-MODEL 
Jaka jest liczba miejsc siedzących w Toyocie highlander,miejsca_siedzące,O O O O O O O B-MODEL 
Jaka jest liczba miejsc siedzących w Toyocie sequoia,miejsca_siedzące,O O O O O O O B-MODEL 
Liczba miejsc,miejsca_siedzące,O O 
Ilość miejsc,miejsca_siedzące,O O 
Liczba miejsc siedzących,miejsca_siedzące,O O O 
Ilość miejsc siedzących,miejsca_siedzące,O O O 
Ile jest miejsc siedzących,miejsca_siedzące,O O O O 
Ile miejsc siedzących,miejsca_siedzące,O O O 
Ile jest miejsc siedzących,miejsca_siedzące,O O O O 
Ile siedzień ma samochód,miejsca_siedzące,O O O O 
Ile miejsc siedzących sie w nim znajduje,miejsca_siedzące,O O O O O O O 
Ile miejsc się w nim znajduje,miejsca_siedzące,O O O O O O 
Liczba miejsc siedzących,miejsca_siedzące,O O O 
Liczba miejsc,miejsca_siedzące,O O 
A jaka jest liczba miejsc,miejsca_siedzące,O O O O O 
A jaka jest liczba miejsc siedzących,miejsca_siedzące,O O O O O O 
Ilu miejscowy jest,miejsca_siedzące,O O O 
Ilu miejscowy jest samochód,miejsca_siedzące,O O O O 
Ilu miejscowy jest ten samochód,miejsca_siedzące,O O O O O 
Ilu miejscowe jest to auto,miejsca_siedzące,O O O O O 
Ilość miejsc,miejsca_siedzące,O O 
Ilość miejsc siedzących,miejsca_siedzące,O O O 
Jaka jest liczba miejsc,miejsca_siedzące,O O O O 
Jaka jest liczba miejsc siedzących,miejsca_siedzące,O O O O O 
Masa Toyoty yaris,masa,O O B-MODEL 
Masa Toyoty auris,masa,O O B-MODEL 
Masa Toyoty prius,masa,O O B-MODEL 
Masa Toyoty aygo,masa,O O B-MODEL 
Masa Toyoty camry,masa,O O B-MODEL 
Masa Toyoty corolla,masa,O O B-MODEL 
Masa Toyoty avensis,masa,O O B-MODEL 
Masa Toyoty ch-r,masa,O O B-MODEL 
Masa Toyoty highlander,masa,O O B-MODEL 
Masa Toyoty sequoia,masa,O O B-MODEL 
Waga Toyoty yaris,masa,O O B-MODEL 
Waga Toyoty auris,masa,O O B-MODEL 
Waga Toyoty prius,masa,O O B-MODEL 
Waga Toyoty aygo,masa,O O B-MODEL 
Waga Toyoty camry,masa,O O B-MODEL 
Waga Toyoty corolla,masa,O O B-MODEL 
Waga Toyoty avensis,masa,O O B-MODEL 
Waga Toyoty ch-r,masa,O O B-MODEL 
Waga Toyoty highlander,masa,O O B-MODEL 
Waga Toyoty sequoia,masa,O O B-MODEL 
Jaka jest waga Toyoty yaris,masa,O O O O B-MODEL 
Jaka jest waga Toyoty auris,masa,O O O O B-MODEL 
Jaka jest waga Toyoty prius,masa,O O O O B-MODEL 
Jaka jest waga Toyoty aygo,masa,O O O O B-MODEL 
Jaka jest waga Toyoty camry,masa,O O O O B-MODEL 
Jaka jest waga Toyoty corolla,masa,O O O O B-MODEL 
Jaka jest waga Toyoty avensis,masa,O O O O B-MODEL 
Jaka jest waga Toyoty ch-r,masa,O O O O B-MODEL 
Jaka jest waga Toyoty highlander,masa,O O O O B-MODEL 
Jaka jest waga Toyoty sequoia,masa,O O O O B-MODEL 
Ile waży ToYOTA yaris,masa,O O O B-MODEL 
Ile waży ToYOTA auris,masa,O O O B-MODEL 
Ile waży ToYOTA prius,masa,O O O B-MODEL 
Ile waży ToYOTA aygo,masa,O O O B-MODEL 
Ile waży ToYOTA camry,masa,O O O B-MODEL 
Ile waży ToYOTA corolla,masa,O O O B-MODEL 
Ile waży ToYOTA avensis,masa,O O O B-MODEL 
Ile waży ToYOTA ch-r,masa,O O O B-MODEL 
Ile waży ToYOTA highlander,masa,O O O B-MODEL 
Ile waży ToYOTA sequoia,masa,O O O B-MODEL 
A ile waży Toyota yaris,masa,O O O O B-MODEL 
A ile waży Toyota auris,masa,O O O O B-MODEL 
A ile waży Toyota prius,masa,O O O O B-MODEL 
A ile waży Toyota aygo,masa,O O O O B-MODEL 
A ile waży Toyota camry,masa,O O O O B-MODEL 
A ile waży Toyota corolla,masa,O O O O B-MODEL 
A ile waży Toyota avensis,masa,O O O O B-MODEL 
A ile waży Toyota ch-r,masa,O O O O B-MODEL 
A ile waży Toyota highlander,masa,O O O O B-MODEL 
A ile waży Toyota sequoia,masa,O O O O B-MODEL 
Masa własna Toyoty yaris,masa,O O O B-MODEL 
Masa własna Toyoty auris,masa,O O O B-MODEL 
Masa własna Toyoty prius,masa,O O O B-MODEL 
Masa własna Toyoty aygo,masa,O O O B-MODEL 
Masa własna Toyoty camry,masa,O O O B-MODEL 
Masa własna Toyoty corolla,masa,O O O B-MODEL 
Masa własna Toyoty avensis,masa,O O O B-MODEL 
Masa własna Toyoty ch-r,masa,O O O B-MODEL 
Masa własna Toyoty highlander,masa,O O O B-MODEL 
Masa własna Toyoty sequoia,masa,O O O B-MODEL 
Jaka jest waga Toyoty yaris,masa,O O O O B-MODEL 
Jaka jest waga Toyoty auris,masa,O O O O B-MODEL 
Jaka jest waga Toyoty prius,masa,O O O O B-MODEL 
Jaka jest waga Toyoty aygo,masa,O O O O B-MODEL 
Jaka jest waga Toyoty camry,masa,O O O O B-MODEL 
Jaka jest waga Toyoty corolla,masa,O O O O B-MODEL 
Jaka jest waga Toyoty avensis,masa,O O O O B-MODEL 
Jaka jest waga Toyoty ch-r,masa,O O O O B-MODEL 
Jaka jest waga Toyoty highlander,masa,O O O O B-MODEL 
Jaka jest waga Toyoty sequoia,masa,O O O O B-MODEL 
Ile wynosi łączna waga Toyoty yaris,masa,O O O O O B-MODEL 
Ile wynosi łączna waga Toyoty auris,masa,O O O O O B-MODEL 
Ile wynosi łączna waga Toyoty prius,masa,O O O O O B-MODEL 
Ile wynosi łączna waga Toyoty aygo,masa,O O O O O B-MODEL 
Ile wynosi łączna waga Toyoty camry,masa,O O O O O B-MODEL 
Ile wynosi łączna waga Toyoty corolla,masa,O O O O O B-MODEL 
Ile wynosi łączna waga Toyoty avensis,masa,O O O O O B-MODEL 
Ile wynosi łączna waga Toyoty ch-r,masa,O O O O O B-MODEL 
Ile wynosi łączna waga Toyoty highlander,masa,O O O O O B-MODEL 
Ile wynosi łączna waga Toyoty sequoia,masa,O O O O O B-MODEL 
Jaka jest łączna waga Toyoty yaris,masa,O O O O O B-MODEL 
Jaka jest łączna waga Toyoty auris,masa,O O O O O B-MODEL 
Jaka jest łączna waga Toyoty prius,masa,O O O O O B-MODEL 
Jaka jest łączna waga Toyoty aygo,masa,O O O O O B-MODEL 
Jaka jest łączna waga Toyoty camry,masa,O O O O O B-MODEL 
Jaka jest łączna waga Toyoty corolla,masa,O O O O O B-MODEL 
Jaka jest łączna waga Toyoty avensis,masa,O O O O O B-MODEL 
Jaka jest łączna waga Toyoty ch-r,masa,O O O O O B-MODEL 
Jaka jest łączna waga Toyoty highlander,masa,O O O O O B-MODEL 
Jaka jest łączna waga Toyoty sequoia,masa,O O O O O B-MODEL 
Jaka jest waga pojazdu,masa,O O O O 
Ile pojazd waży,masa,O O O 
Ile ten samochód waży,masa,O O O O 
Masa pojazdu,masa,O O 
Jaka jest masa pojazdu,masa,O O O O 
Ile wynosi masa pojazdu,masa,O O O O 
Ile waży,masa,O O 
Ile on waży,masa,O O O 
A ile on waży,masa,O O O O 
Jaka jest masa samochodu,masa,O O O O 
Jaka jest jego masa,masa,O O O O 
Masa własna samochodu,masa,O O O 
Ile samochód waży,masa,O O O 
Jaka jest waga samochodu,masa,O O O O 
Jaka jest waga tego samochodu,masa,O O O O O 
Jaka jest waga tego auta,masa,O O O O O 
Ile ten samochód waży,masa,O O O O 
A ile ten samochód waży,masa,O O O O O 
A ile to auto waży,masa,O O O O O 
Waga samochodu,masa,O O 
Łączna waga samochodu,masa,O O O 
Łączna waga tego samochodu,masa,O O O O 
Jaka jest łączna waga samochodu,masa,O O O O O 
Jaka jest łączna waga auta,masa,O O O O O
Lokalizacja,lokalizacja,O 
Lokalizacja salonu,lokalizacja,O O 
Podaj mi lokalizację salonu,lokalizacja,O O O O 
Wyświetl mi lokalizację salonu,lokalizacja,O O O O 
Gdzie znajduje się salon,lokalizacja,O O O O 
Gdzie znajduje się ten wasz salon,lokalizacja,O O O O O O 
Gdzie znajduje się ten salon,lokalizacja,O O O O O 
Pokaż mi gdzie znajduje się salon,lokalizacja,O O O O O O 
Pokaż mi lokalizację salonu,lokalizacja,O O O O 
Podaj mi lokalizację waszego salonu,lokalizacja,O O O O O 
Podaj mi lokalizację tego salonu,lokalizacja,O O O O O 
Czy możesz mi podać lokalizację salonu,lokalizacja,O O O O O O 
A czy możesz mi wysłać lokalizację salonu,lokalizacja,O O O O O O O 
Gdzie mogę przyjść aby obejrzeć samochód,lokalizacja,O O O O O O 
Gdzie mogę przyjść aby obejrzeć samochód na żywo,lokalizacja,O O O O O O O O 
Wskaż mi lokalizację salonu,lokalizacja,O O O O 
Wskaz mi lokalizację tego salonu,lokalizacja,O O O O O 
Wskaż mi lokalizację waszego salonu,lokalizacja,O O O O O 
Czy możesz mi wskazać lokalizację salonu,lokalizacja,O O O O O O 
